0.606213618992287,-0.586247723114933,0.601595863299974
0.573286385670686,-0.549087930224592,0.564005528685378
0.608341262299854,-0.568407034335756,0.583849586592617
0.705760615744723,-0.673243441263091,0.677803794604192
0.541077748690461,-0.502871708960671,0.516533807435064
0.583636091967799,-0.557997235091114,0.563408368097688
0.800400542569375,-0.772700250108057,0.79369289917823
0.640658126246943,-0.606769334111509,0.625496231244117
0.800428259487255,-0.772347245036567,0.794106600539666
0.73701031149837,-0.710813198001724,0.727056081221928
0.702158354187433,-0.639656653370733,0.663832903467435
0.769728389197395,-0.733300165769657,0.757245050609653
0.582517681653063,-0.533049751919112,0.561443461679184
0.672714388012288,-0.645026481594056,0.662050564319231
0.673420426524001,-0.639468704168298,0.65287312647445
0.769374509354798,-0.737498029287685,0.753694264342391
0.540672610451515,-0.506275833713669,0.519004326960965
0.574849947595039,-0.537377236374946,0.543898642341725
0.608614775271746,-0.566801330197187,0.577526599227555
0.606800766270892,-0.580843047578813,0.59951267788386
0.5735080378467,-0.54752582379596,0.560461716784991
0.607170453447184,-0.579187964326866,0.587411329595631
0.800735486416429,-0.769947565483935,0.789214421191333
0.705183583915039,-0.67660416974638,0.692995979900919
0.573500174216021,-0.547150609689409,0.563262519328773
0.607888616181991,-0.571243922529272,0.593351030280178
0.528896663667577,-0.510151601538466,0.513106260962235
0.736994495640148,-0.710591422528168,0.72945815365183
0.546804767862111,-0.521613702124654,0.510852924269663
0.550454183914381,-0.521956898767073,0.517634270602779
0.550769515278196,-0.515341062725399,0.53989906413901
0.541310943537594,-0.502865411614618,0.503340504842055
0.609099871032601,-0.558586347044598,0.598801875391154
0.811364714661708,-0.766376348748223,0.800412072397693
0.704736329959742,-0.680337300453548,0.69788444644875
0.6401135332671,-0.612108595427199,0.625663850999156
0.540403635849811,-0.508988724930311,0.517901171938897
0.606545353593521,-0.58322327821794,0.600224892136369
0.577779540401736,-0.507648334667345,0.555035062036962
0.539931441194137,-0.51305043783408,0.520298848025215
0.541523095848955,-0.501466433103214,0.499817782421385
0.544859111391513,-0.465302406237135,0.529253612153197
